code,name1,name2,last_name1,last_name2,email,cellphone,usertype_id
3740343,Daniel,,Vargas,Aguilar,dvargas43@correo.ufpso.edu.co,3205616743,AD
9242285,Diego,Mauricio,Mora,,dmora40@ufpso.edu.co,3572894633,DO
4462889,Natalia,Sara,Cruz,Pacheco,ncruz22@ufpso.edu.co,3147140775,DO
3312525,Alejandro,Carlos,Ospina,Ochoa,aospina63@correo.ufpso.edu.co,3335729652,ES
7194235,Gloria,Adriana,Salazar,Herrera,gsalazar21@ufpso.edu.co,3147482729,ES
9670310,Daniel,Nicolás,Parra,Guerrero,dparra13@correo.ufpso.edu.co,3634675444,ES
5806124,Viviana,Andrea,Ochoa,,vochoa6@correo.ufpso.edu.co,3650884909,ES
5813240,Sofía,Sofía,Salazar,,ssalazar49@correo.ufpso.edu.co,3160040716,ES
2606846,Marta,,Gutiérrez,Cardona,mgutierrez39@correo.ufpso.edu.co,3929533465,ES
4296617,Kevin,Sebastián,Reyes,Muñoz,kreyes54@correo.ufpso.edu.co,3590169983,ES
5002666,Liliana,,Muñoz,Muñoz,lmunoz33@correo.ufpso.edu.co,3944214372,ES
9784866,Marcela,Yolanda,Montoya,Montoya,mmontoya11@ufpso.edu.co,3676804083,ES
6990060,Natalia,Sandra,Medina,García,nmedina29@ufpso.edu.co,3814322037,DO
5915317,Catalina,Leidy,Parra,Vargas,cparra45@correo.ufpso.edu.co,3155217581,AD
9631994,Rodrigo,Mauricio,Ospina,Guerrero,rospina64@ufpso.edu.co,3649139711,AD
8303708,Stiven,Diego,Martínez,Castillo,smartinez3@correo.ufpso.edu.co,3852998999,DO
8969677,Liliana,Luz,Pedraza,Ochoa,lpedraza79@ufpso.edu.co,3433856026,DO
7308077,Gloria,,Torres,Cano,gtorres5@ufpso.edu.co,3466245396,ES
8738437,Lorena,Marisol,Rojas,Pérez,lrojas33@correo.ufpso.edu.co,3666947226,ES
8518510,Andrés,,Parra,Cruz,aparra73@correo.ufpso.edu.co,3663434957,DO
7215821,Valentina,Carolina,Lozano,Lozano,vlozano48@ufpso.edu.co,3446879953,DO
2563521,Kevin,,Montoya,,kmontoya93@ufpso.edu.co,3533570767,ES
6069782,Iván,Luis,Flores,Sandoval,iflores51@ufpso.edu.co,3768714983,ES
8468429,Diego,Nicolás,Ramos,Henao,dramos41@ufpso.edu.co,3562765160,DO
9351792,Angie,Catalina,Ramos,Vargas,aramos66@ufpso.edu.co,3854064706,ES
6902943,Xiomara,Alejandra,Ramos,Henao,xramos41@correo.ufpso.edu.co,3124293309,ES
6210853,Oscar,Camilo,Gutiérrez,,ogutierrez65@ufpso.edu.co,3646445196,DO
5026727,Angie,,Buitrago,,abuitrago55@correo.ufpso.edu.co,3739906620,ES
1039685,Miguel,Cristian,Rivera,Pedraza,mrivera31@ufpso.edu.co,3630102862,DO
6518913,Yesid,Mauricio,Nieto,Ochoa,ynieto27@correo.ufpso.edu.co,3928361883,DO
8557599,Camilo,Mauricio,López,Lozano,clopez51@correo.ufpso.edu.co,3900449518,DO
8529292,Ricardo,,Gutiérrez,Jiménez,rgutierrez84@ufpso.edu.co,3623540585,DO
7959417,Alejandro,,Valencia,Rojas,avalencia70@ufpso.edu.co,3729782181,ES
9776458,Marta,,Herrera,Arango,mherrera15@correo.ufpso.edu.co,3254754356,ES
9578089,Lina,Natalia,Ospina,,lospina7@correo.ufpso.edu.co,3652547344,DO
4672741,Miguel,,Sánchez,López,msanchez71@ufpso.edu.co,3618729455,ES
5443659,Héctor,Daniel,Mora,Cruz,hmora36@ufpso.edu.co,3227429852,ES
7146595,Luz,Isabella,Rojas,Pacheco,lrojas21@correo.ufpso.edu.co,3795866942,ES
1714947,Alejandra,Liliana,Buitrago,,abuitrago68@ufpso.edu.co,3525884986,ES
5327941,Luis,Alejandro,Reyes,Ramos,lreyes26@correo.ufpso.edu.co,3414084925,ES
9518389,Daniela,,Mendoza,Rojas,dmendoza34@correo.ufpso.edu.co,3326819644,ES
8915428,Héctor,,Lozano,,hlozano62@correo.ufpso.edu.co,3774971938,ES
1081347,Mauricio,Luis,Ochoa,,mochoa54@correo.ufpso.edu.co,3149636570,DO
7971966,Viviana,Tatiana,Pinto,Quintero,vpinto20@correo.ufpso.edu.co,3704338995,ES
5996420,Marta,,Valencia,Ramírez,mvalencia19@ufpso.edu.co,3441477797,DO
2662808,Mario,Camilo,Ochoa,Vargas,mochoa27@ufpso.edu.co,3583704888,ES
1107041,Rodrigo,Esteban,López,Sandoval,rlopez11@ufpso.edu.co,3229383487,ES
4581103,Kevin,Juan,Vargas,Meza,kvargas45@correo.ufpso.edu.co,3337758357,ES
6107187,Viviana,Isabella,Aguilar,Sánchez,vaguilar51@ufpso.edu.co,3640163360,DO
7640138,Patricia,Alejandra,Ramos,Gómez,pramos86@correo.ufpso.edu.co,3480937374,ES
5095454,Luis,Kevin,Castillo,Medina,lcastillo27@correo.ufpso.edu.co,3238146661,ES
7629340,Raúl,Jhon,Cruz,García,rcruz18@ufpso.edu.co,3926699204,ES
7396566,Adriana,Juliana,Cruz,Martínez,acruz32@correo.ufpso.edu.co,3708435938,DO
2631025,Carolina,,Acosta,Castillo,cacosta38@ufpso.edu.co,3861180294,AD
5808722,Juan,Kevin,Gómez,,jgomez41@ufpso.edu.co,3872923569,ES
7948396,Mario,Daniel,Montoya,Montoya,mmontoya18@ufpso.edu.co,3684655291,ES
7355815,Rodrigo,Ricardo,Rodríguez,Jiménez,rrodriguez12@correo.ufpso.edu.co,3141606612,AD
3267372,Miguel,,Flores,,mflores82@ufpso.edu.co,3530977519,DO
4863035,Cindy,Tatiana,Cardona,Ríos,ccardona38@correo.ufpso.edu.co,3202796205,DO
8667276,María,Adriana,Pedraza,Acosta,mpedraza25@ufpso.edu.co,3549175581,ES
3554596,Isabella,Lorena,Ruiz,Cano,iruiz40@correo.ufpso.edu.co,3635686423,ES
7443794,Yolanda,Esperanza,Valencia,Muñoz,yvalencia2@correo.ufpso.edu.co,3636743826,ES
5186499,David,Edison,Martínez,Ortiz,dmartinez74@correo.ufpso.edu.co,3110764052,AD
1375366,Felipe,Fabio,Castaño,Acosta,fcastano39@ufpso.edu.co,3171032091,DO
9203757,Patricia,Lina,Herrera,,pherrera51@correo.ufpso.edu.co,3591962726,ES
9809468,Liliana,Stefany,Medina,Cano,lmedina60@correo.ufpso.edu.co,3107940988,DO
9267069,Carolina,Marisol,Castro,Cardona,ccastro27@correo.ufpso.edu.co,3207800128,DO
8061065,Sara,Marisol,Vásquez,Cardona,svasquez94@correo.ufpso.edu.co,3165475821,ES
4845602,Jorge,Jorge,Pedraza,Torres,jpedraza78@ufpso.edu.co,3456633840,ES
5238871,Xiomara,Natalia,Ortiz,Trujillo,xortiz85@ufpso.edu.co,3160688393,DO
9123198,Sandra,Patricia,Rodríguez,,srodriguez88@ufpso.edu.co,3102080057,DO
2036210,Yolanda,,Suárez,Reyes,ysuarez71@ufpso.edu.co,3823773215,ES
8844854,Gustavo,Yesid,Herrera,,gherrera23@ufpso.edu.co,3612241234,ES
5540649,Daniel,Iván,Torres,Ruiz,dtorres11@correo.ufpso.edu.co,3881155505,ES
5959804,Vanessa,,Ramírez,Gutiérrez,vramirez13@correo.ufpso.edu.co,3564104233,ES
5770419,Luis,,Henao,Quintero,lhenao1@ufpso.edu.co,3659495874,ES
7387349,Sandra,Sara,Muñoz,Buitrago,smunoz66@ufpso.edu.co,3771263504,DO
2415826,Wilmar,Raúl,Ramos,Medina,wramos85@ufpso.edu.co,3960854038,ES
2087166,Juliana,,Castro,Sánchez,jcastro90@ufpso.edu.co,3977969773,ES
2627172,Luis,Kevin,Rivera,Ramírez,lrivera70@correo.ufpso.edu.co,3809317474,ES
2611490,Mauricio,,Meza,Ramos,mmeza49@ufpso.edu.co,3706872078,DO
7803433,Andrea,Marisol,Pedraza,Pérez,apedraza86@correo.ufpso.edu.co,3977770322,ES
9835217,Sara,Juliana,Suárez,Cano,ssuarez71@ufpso.edu.co,3566485103,DO
6391567,Claudia,Ana,Cano,Quintero,ccano90@ufpso.edu.co,3621990888,DO
5297672,Brayan,Juan,Valencia,Ríos,bvalencia24@correo.ufpso.edu.co,3636171531,ES
7832735,Viviana,,Quintero,Guerrero,vquintero25@ufpso.edu.co,3957609125,ES
7079129,Lorena,,Díaz,Ramírez,ldiaz95@ufpso.edu.co,3781084753,AD
3865203,Patricia,Andrea,Reyes,,preyes11@ufpso.edu.co,3466192904,AD
8282582,Rodrigo,Yesid,Vásquez,,rvasquez72@ufpso.edu.co,3938075748,DO
8873811,Isabella,Vanessa,Cárdenas,,icardenas43@ufpso.edu.co,3260215924,ES
1493929,Juliana,,Henao,Rojas,jhenao8@correo.ufpso.edu.co,3598333275,DO
7520358,Raúl,Diego,Buitrago,Castaño,rbuitrago16@correo.ufpso.edu.co,3399992020,ES
8852428,Juliana,,Díaz,Pedraza,jdiaz77@correo.ufpso.edu.co,3135279516,ES
6328639,Mauricio,Iván,Flores,,mflores65@ufpso.edu.co,3669517732,AD
6307934,Fabio,Jorge,Ruiz,Salazar,fruiz39@ufpso.edu.co,3440707379,DO
9431615,Paola,,López,Salazar,plopez75@ufpso.edu.co,3392130889,ES
5049060,Andrés,Cristian,García,Cruz,agarcia32@ufpso.edu.co,3698187924,ES
6637675,Adriana,,Mendoza,Medina,amendoza4@ufpso.edu.co,3678757887,DO
9932140,Cindy,Lorena,Ochoa,,cochoa90@correo.ufpso.edu.co,3320672957,ES
6703951,Sebastián,Kevin,Nieto,,snieto31@ufpso.edu.co,3508486439,DO
1904001,Marcela,Stefany,Herrera,Buitrago,mherrera29@ufpso.edu.co,3401653528,ES
5379709,Jhonatan,Fernando,Meza,Ortiz,jmeza48@correo.ufpso.edu.co,3804611312,DO
2782893,Tatiana,Leidy,Herrera,Nieto,therrera55@correo.ufpso.edu.co,3415250296,ES
9163112,Stefany,Valentina,Gutiérrez,Cárdenas,sgutierrez91@ufpso.edu.co,3974441787,DO
2854704,Daniel,,Gutiérrez,,dgutierrez9@ufpso.edu.co,3725559306,DO
8193034,Patricia,,Sandoval,Aguilar,psandoval81@correo.ufpso.edu.co,3491446782,ES
6453184,Juan,,López,,jlopez24@correo.ufpso.edu.co,3292851309,DO
7890760,Mario,Stiven,Jiménez,Castillo,mjimenez79@ufpso.edu.co,3865146419,ES
5174556,Edison,Fabio,Ramírez,,eramirez21@correo.ufpso.edu.co,3783393919,DO
5555551,Raúl,,Acosta,Ríos,racosta38@correo.ufpso.edu.co,3182957894,DO
3327179,Luz,Cindy,Rojas,,lrojas67@correo.ufpso.edu.co,3820228264,AD
3175039,Ricardo,Iván,Bermúdez,,rbermudez5@ufpso.edu.co,3184607949,ES
1269111,Carlos,,Zapata,,czapata42@correo.ufpso.edu.co,3480843602,ES
4972613,Rodrigo,Kevin,Ramos,Ospina,rramos43@correo.ufpso.edu.co,3522130758,ES
5941578,Marisol,,Rojas,Meza,mrojas13@ufpso.edu.co,3652967988,AD
5664428,Duván,,Pedraza,Trujillo,dpedraza27@correo.ufpso.edu.co,3575481818,ES
9417004,Alejandro,,Ruiz,Suárez,aruiz54@ufpso.edu.co,3113498834,ES
8385009,Cristian,Yesid,Rojas,Mora,crojas85@ufpso.edu.co,3918500701,ES
5969546,David,,Cárdenas,Jiménez,dcardenas36@correo.ufpso.edu.co,3483847165,ES
8853197,Luz,Lorena,Cruz,Trujillo,lcruz98@correo.ufpso.edu.co,3183047409,ES
5699040,Ernesto,,Quintero,García,equintero47@correo.ufpso.edu.co,3459060572,AD
4593415,Tatiana,Luz,Lozano,Flores,tlozano95@correo.ufpso.edu.co,3204916617,ES
2454389,Juan,,Rivera,,jrivera44@correo.ufpso.edu.co,3365511182,AD
7433097,Miguel,Rodrigo,Castillo,Reyes,mcastillo73@correo.ufpso.edu.co,3483138693,ES
3756423,Camila,Lorena,Ospina,Zapata,cospina85@correo.ufpso.edu.co,3312230643,ES
2326949,Luis,Jhonatan,López,Pedraza,llopez42@ufpso.edu.co,3545760799,AD
3383325,Julián,Jhonatan,Cano,Castillo,jcano16@ufpso.edu.co,3328582395,ES
7344851,Catalina,Laura,Montoya,Ochoa,cmontoya42@correo.ufpso.edu.co,3778410230,ES
2960366,Catalina,Esperanza,Rivera,Castaño,crivera54@correo.ufpso.edu.co,3100490937,AD
9392085,Andrés,Fernando,Valencia,Cardona,avalencia49@ufpso.edu.co,3851995886,DO
9133043,Esteban,Héctor,Flores,,eflores3@correo.ufpso.edu.co,3961888182,DO
9233824,Sofía,Valentina,Rivera,Ramírez,srivera49@ufpso.edu.co,3892431873,DO
3021882,Camila,Daniela,Vargas,Ríos,cvargas30@correo.ufpso.edu.co,3494133141,DO
4044448,Marta,Esperanza,Martínez,Medina,mmartinez25@correo.ufpso.edu.co,3472684844,ES
5677963,Kevin,Fernando,Cruz,López,kcruz34@correo.ufpso.edu.co,3223712965,ES
2556153,Daniela,Juliana,Rodríguez,Trujillo,drodriguez59@correo.ufpso.edu.co,3991695498,DO
7426020,Angie,Paola,Martínez,Pinto,amartinez28@correo.ufpso.edu.co,3767385181,DO
3297199,Camila,,Trujillo,,ctrujillo1@ufpso.edu.co,3991999826,DO
7670122,Alejandra,,Buitrago,Castillo,abuitrago12@correo.ufpso.edu.co,3112416730,ES
8907156,Camila,Gloria,Lozano,,clozano11@correo.ufpso.edu.co,3231734559,ES
6165148,Beatriz,Carolina,Torres,Flores,btorres62@ufpso.edu.co,3248752444,ES
3458130,Lorena,Valentina,Pinto,Herrera,lpinto65@ufpso.edu.co,3520255682,DO
6479972,Angie,,Trujillo,Castillo,atrujillo24@ufpso.edu.co,3459747057,ES
2173923,Cindy,Laura,Aguilar,,caguilar52@ufpso.edu.co,3228670020,DO
4822449,Juan,,Parra,García,jparra14@correo.ufpso.edu.co,3148012697,ES
8626208,Héctor,Miguel,Cano,Morales,hcano92@correo.ufpso.edu.co,3508809717,ES
6288368,Jhon,Ernesto,Pérez,Trujillo,jperez40@ufpso.edu.co,3341920256,ES
3875249,Oscar,Kevin,Ochoa,Bermúdez,oochoa51@ufpso.edu.co,3365551535,DO
8390027,Catalina,Ana,Lozano,Acosta,clozano20@ufpso.edu.co,3533154902,ES
7146328,Yolanda,Marta,Torres,,ytorres70@correo.ufpso.edu.co,3251356396,ES
3694678,Esteban,Diego,Mora,Herrera,emora7@correo.ufpso.edu.co,3296934750,DO
6301993,Camilo,Stiven,Suárez,Zapata,csuarez84@correo.ufpso.edu.co,3181002079,ES
9889074,Wilmar,Ernesto,Torres,,wtorres88@correo.ufpso.edu.co,3641271645,ES
7086056,Yesid,Duván,Ochoa,Castaño,yochoa92@ufpso.edu.co,3298514987,AD
5799614,Mario,,Quintero,Pinto,mquintero96@correo.ufpso.edu.co,3193497427,ES
2191902,Esperanza,Andrea,Cardona,,ecardona90@correo.ufpso.edu.co,3376644091,DO
7385382,Juan,Mauricio,Cruz,Suárez,jcruz37@correo.ufpso.edu.co,3336983860,DO
6762155,Liliana,Leidy,Pedraza,Ochoa,lpedraza50@correo.ufpso.edu.co,3514963043,DO
3145073,Stiven,Mario,Cárdenas,Salazar,scardenas22@ufpso.edu.co,3308332824,ES
7560213,Miguel,,Cardona,,mcardona6@correo.ufpso.edu.co,3992959871,DO
4139359,Luis,Iván,Lozano,García,llozano35@ufpso.edu.co,3710189171,AD
1083972,Diana,,Pedraza,Morales,dpedraza86@ufpso.edu.co,3160777348,ES
2464339,Cristian,,Gómez,Guerrero,cgomez19@ufpso.edu.co,3416685955,ES
8830609,Daniel,Jhon,Nieto,Reyes,dnieto38@ufpso.edu.co,3777005129,DO
4315212,Camilo,Julián,Acosta,Jiménez,cacosta48@correo.ufpso.edu.co,3546029235,ES
8287323,Stiven,,Montoya,,smontoya69@correo.ufpso.edu.co,3340729618,AD
5055921,Sebastián,Cristian,Castillo,Ríos,scastillo57@correo.ufpso.edu.co,3895283642,ES
9421908,Marta,Adriana,Arango,Ruiz,marango21@ufpso.edu.co,3285000782,ES
1946771,Daniela,,Rodríguez,Morales,drodriguez20@ufpso.edu.co,3490064380,ES
6822464,Diego,Mario,Ríos,Montoya,drios18@ufpso.edu.co,3746173116,ES
7531480,Yesid,Esteban,Reyes,,yreyes31@ufpso.edu.co,3388256402,ES
6123580,Lina,Vanessa,Gutiérrez,García,lgutierrez36@correo.ufpso.edu.co,3622486491,ES
8073724,Yolanda,Viviana,Bermúdez,,ybermudez8@ufpso.edu.co,3222424999,ES
9814819,Luis,Mauricio,Torres,Ospina,ltorres51@correo.ufpso.edu.co,3673137924,ES
7654355,Brayan,,Castillo,Cardona,bcastillo44@ufpso.edu.co,3774955516,ES
8156999,Julián,Carlos,Martínez,,jmartinez16@correo.ufpso.edu.co,3374210081,ES
8825727,Edison,,Ospina,Sandoval,eospina26@correo.ufpso.edu.co,3736920324,DO
9467597,Luz,Luz,Ruiz,Rodríguez,lruiz21@correo.ufpso.edu.co,3578844849,AD
4318131,Daniela,Vanessa,Bermúdez,Ochoa,dbermudez71@ufpso.edu.co,3186252174,ES
1645420,Sara,Sofía,Montoya,García,smontoya58@ufpso.edu.co,3131509001,ES
7538303,Wilmar,,Castillo,Ortiz,wcastillo58@correo.ufpso.edu.co,3665134331,DO
4268622,Camilo,,Rivera,Lozano,crivera54@ufpso.edu.co,3657379571,ES
6597361,Fabio,,Mendoza,Meza,fmendoza49@correo.ufpso.edu.co,3127794796,ES
5489467,Wilmar,,Sánchez,Vargas,wsanchez16@correo.ufpso.edu.co,3979808982,ES
1223067,Raúl,Jhonatan,Arango,Castillo,rarango82@correo.ufpso.edu.co,3485628239,ES
5219599,Claudia,Sofía,Henao,,chenao14@ufpso.edu.co,3947643865,ES
8768805,Yolanda,,Sánchez,Rojas,ysanchez27@correo.ufpso.edu.co,3731414297,DO
1896504,Héctor,,Trujillo,Arango,htrujillo14@correo.ufpso.edu.co,3785908699,ES
9456934,Alejandro,,Ortiz,Acosta,aortiz19@correo.ufpso.edu.co,3501403793,DO
6017038,Jhon,Daniel,Cano,,jcano43@correo.ufpso.edu.co,3799652446,ES
9660746,Rodrigo,,Reyes,Salazar,rreyes21@ufpso.edu.co,3265425583,AD
1750336,Jhon,Stiven,López,Meza,jlopez43@correo.ufpso.edu.co,3509052293,ES
8737194,Duván,Héctor,Valencia,Cárdenas,dvalencia50@ufpso.edu.co,3331919768,ES
4204831,Sofía,Tatiana,Rojas,Buitrago,srojas88@ufpso.edu.co,3103802815,DO
1160976,Héctor,Ernesto,Ochoa,Mendoza,hochoa39@ufpso.edu.co,3763884144,AD
4047443,Fabio,Jhonatan,Bermúdez,Zapata,fbermudez81@correo.ufpso.edu.co,3346612476,ES
1007223,Julián,Alejandro,Mendoza,Mendoza,jmendoza84@correo.ufpso.edu.co,3130520134,ES
6623604,Gloria,Valentina,Pedraza,Pacheco,gpedraza51@correo.ufpso.edu.co,3617619096,DO
9416219,Edison,Brayan,Quintero,Herrera,equintero77@ufpso.edu.co,3337628405,ES
3683910,Lorena,Daniela,Cárdenas,Cardona,lcardenas98@ufpso.edu.co,3263620305,ES
2358893,Andrea,,Mora,Henao,amora38@correo.ufpso.edu.co,3619812325,DO
5475560,Luis,Miguel,González,Ochoa,lgonzalez78@correo.ufpso.edu.co,3630014997,DO
8904266,Claudia,Sofía,Rodríguez,Bermúdez,crodriguez78@correo.ufpso.edu.co,3117282879,DO
6626601,Felipe,Ernesto,Arango,Parra,farango42@ufpso.edu.co,3195968400,DO
4515508,Rodrigo,,Ríos,Pinto,rrios97@ufpso.edu.co,3896793566,DO
7335039,Fernando,,Ramos,Pedraza,framos32@correo.ufpso.edu.co,3351868922,ES
2867274,Cristian,Daniel,Vásquez,Valencia,cvasquez51@ufpso.edu.co,3358685117,ES
3809824,Diana,Diana,Cárdenas,Buitrago,dcardenas23@ufpso.edu.co,3689969898,ES
2780331,Isabella,,Castaño,Jiménez,icastano47@correo.ufpso.edu.co,3811611253,DO
5010335,Liliana,,Mendoza,Zapata,lmendoza90@correo.ufpso.edu.co,3382100473,ES
7785181,Catalina,Liliana,Zapata,,czapata13@correo.ufpso.edu.co,3290768044,ES
1773242,Duván,Edison,Buitrago,Cano,dbuitrago79@correo.ufpso.edu.co,3482218527,ES
8981388,David,,González,Ríos,dgonzalez29@ufpso.edu.co,3900437144,ES
9602492,Ana,,Jiménez,Vásquez,ajimenez77@ufpso.edu.co,3746138851,ES
8213581,Esteban,,Rodríguez,Díaz,erodriguez31@ufpso.edu.co,3683814488,ES
5351527,Yesid,Andrés,Rojas,Díaz,yrojas17@correo.ufpso.edu.co,3161835657,DO
1777470,Sebastián,Stiven,Salazar,,ssalazar69@ufpso.edu.co,3311994614,ES
1061759,Luis,Felipe,Sandoval,Flores,lsandoval72@correo.ufpso.edu.co,3840556221,ES
3551742,Tatiana,Claudia,Quintero,González,tquintero12@correo.ufpso.edu.co,3618310597,DO
6927442,Héctor,Julián,Lozano,Ramírez,hlozano95@ufpso.edu.co,3775472637,DO
9199175,Miguel,Héctor,Buitrago,Castillo,mbuitrago92@ufpso.edu.co,3604644634,ES
4750217,Nicolás,David,Castaño,,ncastano61@ufpso.edu.co,3948761925,DO
7809804,Xiomara,Marta,Rojas,Arango,xrojas73@ufpso.edu.co,3952333258,ES
9254980,Xiomara,María,Valencia,Vásquez,xvalencia93@correo.ufpso.edu.co,3141383506,ES
5583945,Sandra,,García,Herrera,sgarcia78@correo.ufpso.edu.co,3457956558,ES
1060203,Fernando,,Pedraza,Castaño,fpedraza22@correo.ufpso.edu.co,3725254020,ES
7475941,Jhon,Diego,Reyes,,jreyes95@correo.ufpso.edu.co,3736162384,DO
1040352,Adriana,Adriana,Buitrago,Rojas,abuitrago9@correo.ufpso.edu.co,3243116684,ES
8881866,Felipe,Juan,Guerrero,Pedraza,fguerrero78@correo.ufpso.edu.co,3291570553,ES
9970497,Ricardo,,Medina,,rmedina92@ufpso.edu.co,3798268586,ES
3990475,Valentina,,Meza,Henao,vmeza5@correo.ufpso.edu.co,3556244573,ES
1126291,Marta,Stefany,Meza,Morales,mmeza45@correo.ufpso.edu.co,3319736711,DO
1810850,Andrés,,Rojas,Vásquez,arojas23@correo.ufpso.edu.co,3250952997,ES
8346296,Felipe,,Castillo,,fcastillo40@correo.ufpso.edu.co,3572234368,ES
9839798,Fabio,Rodrigo,Henao,,fhenao47@ufpso.edu.co,3302244021,ES
5074486,Liliana,Xiomara,Castillo,Díaz,lcastillo89@ufpso.edu.co,3712307271,DO
7868098,Alejandra,Lorena,Quintero,,aquintero76@ufpso.edu.co,3534756346,ES
2240346,Jorge,Augusto,Rojas,Sánchez,jrojas15@ufpso.edu.co,3279620553,ES
5193838,Tatiana,Tatiana,López,Mora,tlopez56@ufpso.edu.co,3701719900,ES
5499772,Juan,,Vargas,Vásquez,jvargas47@correo.ufpso.edu.co,3886275954,DO
5541204,Viviana,Paola,Ortiz,,vortiz98@ufpso.edu.co,3763478402,AD
9064762,Mauricio,Mario,Herrera,Rojas,mherrera83@ufpso.edu.co,3841056470,ES
6756523,Juan,Miguel,Valencia,Sandoval,jvalencia24@ufpso.edu.co,3402110988,DO
3659900,Diana,,Buitrago,,dbuitrago84@correo.ufpso.edu.co,3673733489,DO
9084631,Iván,Carlos,Castillo,,icastillo70@ufpso.edu.co,3417130294,ES
1430189,Leidy,,Cruz,Buitrago,lcruz3@correo.ufpso.edu.co,3833099802,ES
8578445,Adriana,,Castaño,Zapata,acastano88@correo.ufpso.edu.co,3392345607,DO
5458662,Juliana,Lorena,Trujillo,Buitrago,jtrujillo40@ufpso.edu.co,3444898059,ES
6908390,Edison,Augusto,Pérez,Aguilar,eperez66@ufpso.edu.co,3562538644,DO
4036049,Daniela,Cindy,Sandoval,Quintero,dsandoval76@ufpso.edu.co,3132867056,DO
3042896,Camilo,,Ruiz,Lozano,cruiz99@ufpso.edu.co,3268398268,DO
7725468,Isabella,Adriana,Ramos,Ortiz,iramos35@ufpso.edu.co,3109533557,ES
5129736,Beatriz,Lorena,Castaño,Cárdenas,bcastano68@ufpso.edu.co,3476718537,ES
4801888,Miguel,,Cárdenas,,mcardenas63@ufpso.edu.co,3477165943,ES
2557852,Carolina,,García,Cárdenas,cgarcia45@correo.ufpso.edu.co,3767643851,ES
9408338,Juan,Duván,Aguilar,Acosta,jaguilar31@ufpso.edu.co,3656314870,DO
6981015,Carlos,,Jiménez,Díaz,cjimenez73@ufpso.edu.co,3218334838,ES
3577418,Stiven,,Suárez,Ríos,ssuarez16@ufpso.edu.co,3970184094,ES
7118153,Daniela,Esperanza,Flores,Herrera,dflores36@ufpso.edu.co,3820791628,DO
8428378,Isabella,María,Henao,Rivera,ihenao69@correo.ufpso.edu.co,3232501540,ES
5474047,Diego,Luis,Henao,Ochoa,dhenao87@correo.ufpso.edu.co,3666312722,ES
8342817,Duván,Brayan,Ríos,Morales,drios1@correo.ufpso.edu.co,3228607508,ES
2764352,Angie,Viviana,Zapata,Rodríguez,azapata98@ufpso.edu.co,3500684663,ES
9488049,Angie,Sofía,Medina,,amedina84@correo.ufpso.edu.co,3750029150,ES
1400306,Luz,Ana,Flores,Ramírez,lflores47@correo.ufpso.edu.co,3974516699,AD
5572246,Jhonatan,,Trujillo,Acosta,jtrujillo98@correo.ufpso.edu.co,3716540479,ES
5299541,Raúl,Sebastián,Cardona,Castaño,rcardona57@ufpso.edu.co,3300959322,ES
5901167,Julián,Fernando,Salazar,Vargas,jsalazar66@ufpso.edu.co,3822169484,DO
9750834,Ana,Marcela,Lozano,Bermúdez,alozano93@correo.ufpso.edu.co,3469315862,ES
4917303,Alejandra,Marta,Ramírez,Acosta,aramirez81@ufpso.edu.co,3542369082,ES
5246850,Claudia,Laura,Jiménez,Ramírez,cjimenez11@ufpso.edu.co,3964435295,ES
8069745,Jaime,,Flores,Guerrero,jflores20@ufpso.edu.co,3343048573,ES
6113448,Andrea,,Buitrago,Rodríguez,abuitrago77@correo.ufpso.edu.co,3670041696,ES
6817907,Augusto,,Medina,Ramos,amedina54@ufpso.edu.co,3246450210,ES
9371194,Fernando,Ernesto,Arango,Montoya,farango17@ufpso.edu.co,3459347352,ES
8403975,Yolanda,Beatriz,Rojas,,yrojas3@ufpso.edu.co,3546892487,ES
5609900,Iván,Oscar,Ruiz,Rodríguez,iruiz8@correo.ufpso.edu.co,3684357955,DO
1427514,Jhon,Mario,Bermúdez,Cruz,jbermudez81@correo.ufpso.edu.co,3739795035,ES
5535935,Miguel,Diego,Suárez,Henao,msuarez6@correo.ufpso.edu.co,3942670994,ES
2816346,Yesid,Fabio,Vásquez,Montoya,yvasquez25@ufpso.edu.co,3541623655,ES
8302476,Fernando,Iván,Quintero,Díaz,fquintero60@ufpso.edu.co,3604304513,ES
1302924,Carlos,Diego,Gutiérrez,Vargas,cgutierrez2@ufpso.edu.co,3740161353,ES
5252559,Vanessa,,Acosta,Acosta,vacosta45@correo.ufpso.edu.co,3366946162,DO
3179931,Sofía,Carolina,Acosta,Arango,sacosta29@correo.ufpso.edu.co,3475276142,DO
7742860,Julián,Jorge,Ochoa,González,jochoa90@ufpso.edu.co,3361448192,DO
4485842,Sara,Patricia,Quintero,Muñoz,squintero79@ufpso.edu.co,3335195368,ES
5870967,Ana,Gloria,Cárdenas,Castro,acardenas51@correo.ufpso.edu.co,3541969137,ES
4662913,Kevin,,Díaz,López,kdiaz4@correo.ufpso.edu.co,3432700889,ES
1424509,Marta,Stefany,Salazar,Montoya,msalazar92@ufpso.edu.co,3197728136,DO
2994832,Nicolás,Gustavo,Ospina,,nospina83@ufpso.edu.co,3844441600,ES
1649482,Ernesto,,González,Vargas,egonzalez10@correo.ufpso.edu.co,3796719550,AD
5137460,Carlos,,Quintero,Cárdenas,cquintero85@ufpso.edu.co,3394309764,ES
